coin,short_venue,long_venue,iv_short,iv_long,overlap_days,apr_90d,apr_30d,apr_14d,pos_day_frac,persist_3bps,persist_10bps,persist_25bps,cond1_pos,cond7_pos,n_episodes,med_ep_days,max_ep_days,med_ep_slope_apr_day,trend_apr_pts_day,trend7_apr_pts_day,max_dd_notional,daily_std,live_gross_apr,cost_roundtrip,net_apr_14d_hold,net_apr_30d_hold,net_apr_ep_hold,flag
APT,hl,dydx,1.0,1.0,41.666667,-0.014592,-0.00565,0.0076,0.604651,0.023256,0.0,0.0,0.730769,0.384615,7,2,11,0.003287,0.000256,-1.5e-05,0.003556,0.000284,0.108443,0.0019,-0.064127,-0.037708,-0.361342,GEN
AR,aster,binance,1.0,8.0,89.708333,0.085891,0.08856,0.090141,1.0,0.0,0.0,0.0,0.989011,0.923077,1,91,91,8.3e-05,8.3e-05,0.00015,0.000105,4.6e-05,0.0,0.0018,0.038962,0.063991,0.078671,E1
AR,aster,bitget,1.0,8.0,89.708333,0.082096,0.088239,0.090051,1.0,0.0,0.0,0.0,0.989011,0.923077,1,91,91,0.000159,0.000159,0.000216,0.000133,5.2e-05,0.0,0.002,0.029954,0.057763,0.074074,E1
AR,aster,bybit,1.0,8.0,89.708333,0.087731,0.092603,0.094063,1.0,0.043956,0.0,0.0,0.989011,0.923077,1,91,91,0.000154,0.000154,0.000202,0.000107,5e-05,0.0,0.0019,0.038195,0.064614,0.08011,E1
AR,aster,hl,1.0,1.0,90.0,-0.016949,-0.032576,-0.061987,0.10989,0.021978,0.0,0.0,0.3,0.3,7,1,3,-0.052036,-0.000213,-0.000264,0.004287,0.000224,0.0,0.0017,-0.061271,-0.037633,,E1
AR,binance,bitget,8.0,8.0,89.708333,-0.003794,-0.00032,-9e-05,0.120879,0.0,0.0,0.0,0.363636,0.090909,7,1,3,-0.002476,7.6e-05,6.6e-05,0.000932,1.8e-05,0.0,0.0022,-0.061151,-0.030561,,GEN
AR,binance,bybit,8.0,8.0,89.708333,0.00184,0.004043,0.003922,0.483516,0.0,0.0,0.0,0.727273,0.431818,12,3,11,0.00024,7.1e-05,5.2e-05,0.000133,2e-05,0.0,0.0021,-0.05291,-0.02371,-0.25366,GEN
AR,binance,hl,8.0,1.0,89.708333,-0.102895,-0.121135,-0.152128,0.032967,0.010989,0.0,0.0,0.666667,0.0,1,3,3,-0.034705,-0.000296,-0.000414,0.025289,0.000228,0.0,0.0019,-0.152431,-0.126012,-0.334062,GEN
AR,bitget,bybit,8.0,8.0,89.708333,0.005634,0.004364,0.004012,0.571429,0.0,0.0,0.0,0.75,0.596154,13,4,16,0.000549,-5e-06,-1.3e-05,4.8e-05,2.1e-05,0.0,0.0023,-0.05433,-0.022349,-0.204241,GEN
AR,bitget,hl,8.0,1.0,89.708333,-0.099101,-0.120815,-0.152038,0.032967,0.010989,0.0,0.0,0.666667,0.0,1,3,3,-0.037228,-0.000372,-0.00048,0.024357,0.000232,0.0,0.0021,-0.153851,-0.124651,-0.354601,GEN
AR,bybit,hl,8.0,1.0,89.708333,-0.104735,-0.125178,-0.15605,0.032967,0.010989,0.0,0.0,0.666667,0.0,1,3,3,-0.031773,-0.000367,-0.000466,0.025741,0.000228,0.0,0.002,-0.156878,-0.129069,-0.348069,GEN
ARB,aster,binance,8.0,8.0,89.708333,0.012967,0.010581,0.006474,0.934066,0.0,0.0,0.0,0.952941,0.858824,4,9,68,-5.9e-05,-8.8e-05,-7.8e-05,0.0,2.2e-05,0.0,0.0018,-0.033961,-0.008933,-0.060033,GEN
ARB,aster,bitget,8.0,8.0,89.708333,0.006141,0.003412,0.0019,0.659341,0.0,0.0,0.0,0.733333,0.6,16,3,14,3.8e-05,-0.000122,-0.000117,5.1e-05,2.5e-05,0.106215,0.002,-0.046002,-0.018192,-0.237192,GEN
ARB,aster,bybit,8.0,8.0,89.708333,0.010552,0.00811,0.006735,0.89011,0.0,0.0,0.0,0.91358,0.814815,7,8,34,6.6e-05,-6.2e-05,-4.7e-05,1.5e-05,2e-05,0.0,0.0019,-0.038984,-0.012564,-0.076135,GEN
ARB,aster,dydx,8.0,1.0,41.583333,0.012192,0.012353,0.013088,0.976744,0.0,0.0,0.0,0.97619,0.833333,1,42,42,4.4e-05,8e-05,0.000126,2e-05,9e-06,0.1095,0.0018,-0.034737,-0.009708,-0.003451,GEN
ARB,aster,hl,8.0,1.0,89.708333,-0.006282,0.003827,-0.035609,0.406593,0.065934,0.0,0.0,0.648649,0.351351,13,1,9,0.006799,-0.000215,-0.000114,0.004446,0.000184,0.0,0.0017,-0.050604,-0.026966,,GEN
ARB,aster,okx,8.0,8.0,89.708333,0.00917,0.006943,0.006707,0.923077,0.0,0.0,0.0,0.952381,0.845238,4,36,37,-8e-05,-6.8e-05,-7e-05,1.3e-05,1.9e-05,0.17692,0.0018,-0.037758,-0.01273,-0.00908,GEN
ARB,binance,bitget,8.0,8.0,89.708333,-0.006826,-0.007168,-0.004574,0.186813,0.0,0.0,0.0,0.352941,0.058824,11,1,3,-0.000202,-3.4e-05,-3.9e-05,0.001735,3e-05,0.106215,0.0022,-0.064184,-0.033593,,GEN
ARB,binance,bybit,8.0,8.0,89.708333,-0.002415,-0.002471,0.000262,0.43956,0.0,0.0,0.0,0.475,0.325,21,2,5,0.002936,2.6e-05,3.1e-05,0.000649,2.4e-05,0.0,0.0021,-0.057165,-0.027965,-0.385665,GEN
ARB,binance,dydx,8.0,1.0,41.583333,0.000439,0.001773,0.006614,0.55814,0.0,0.0,0.0,0.625,0.458333,9,2,6,0.000333,0.000269,0.000227,0.000225,2.7e-05,0.1095,0.002,-0.051704,-0.023894,-0.364561,GEN
ARB,binance,hl,8.0,1.0,89.708333,-0.01925,-0.006754,-0.042082,0.351648,0.021978,0.0,0.0,0.71875,0.3125,9,2,9,0.008048,-0.000128,-3.6e-05,0.005842,0.000177,0.0,0.0019,-0.068785,-0.042366,-0.366,GEN
ARB,binance,okx,8.0,8.0,89.708333,-0.003797,-0.003637,0.000234,0.340659,0.0,0.0,0.0,0.290323,0.16129,22,1,3,-0.001123,2e-05,8e-06,0.001012,2.2e-05,0.17692,0.002,-0.05594,-0.02813,,GEN
ARB,bybit,bitget,8.0,8.0,89.708333,-0.004411,-0.004697,-0.004835,0.274725,0.0,0.0,0.0,0.4,0.16,15,1,5,0.002937,-6e-05,-7e-05,0.001193,2.8e-05,0.106215,0.0023,-0.064375,-0.032395,,GEN
ARB,bitget,dydx,8.0,1.0,41.583333,0.008824,0.008941,0.011188,0.906977,0.0,0.0,0.0,0.897436,0.74359,4,11,17,-0.000171,0.000118,0.000134,0.000105,2.2e-05,0.003285,0.0022,-0.048534,-0.017943,-0.064176,GEN
ARB,hl,bitget,1.0,8.0,89.708333,0.012423,-0.000415,0.037509,0.648352,0.010989,0.0,0.0,0.762712,0.59322,14,2,23,-0.000167,9.3e-05,-2e-06,0.00208,0.000178,0.106215,0.0021,-0.042327,-0.013127,-0.370827,GEN
ARB,bitget,okx,8.0,8.0,89.708333,0.003029,0.003531,0.004807,0.747253,0.0,0.0,0.0,0.823529,0.661765,12,5,14,0.001099,5.4e-05,4.7e-05,0.000174,2.5e-05,0.070705,0.0022,-0.054328,-0.023737,-0.157571,GEN
ARB,bybit,dydx,8.0,1.0,41.583333,0.003351,0.004244,0.006353,0.674419,0.0,0.0,0.0,0.689655,0.586207,9,2,9,0.000228,0.000148,0.000162,6.5e-05,1.9e-05,0.1095,0.0021,-0.051399,-0.022199,-0.379899,GEN
ARB,bybit,hl,8.0,1.0,89.708333,-0.016834,-0.004283,-0.042344,0.351648,0.043956,0.0,0.0,0.71875,0.3125,9,2,9,0.009391,-0.000154,-6.8e-05,0.005588,0.000182,0.0,0.002,-0.068977,-0.041168,-0.381834,GEN
ARB,bybit,okx,8.0,8.0,89.708333,-0.001382,-0.001167,-2.8e-05,0.362637,0.0,0.0,0.0,0.484848,0.333333,17,2,5,0.00024,-6e-06,-2.3e-05,0.000455,1.8e-05,0.17692,0.0021,-0.056132,-0.026932,-0.384632,GEN
ARB,hl,dydx,1.0,1.0,41.666667,0.012596,0.008831,0.049348,0.604651,0.093023,0.0,0.0,0.846154,0.307692,4,6,9,0.006518,0.000928,0.000539,0.001777,0.000185,0.1095,0.0019,-0.03694,-0.010521,-0.102988,GEN
ARB,dydx,okx,1.0,8.0,41.583333,-0.004583,-0.00541,-0.00638,0.27907,0.0,0.0,0.0,0.25,0.166667,9,1,3,0.001061,-9.9e-05,-0.000155,0.000555,1.8e-05,0.06742,0.002,-0.056726,-0.028917,,GEN
ARB,hl,okx,1.0,8.0,89.916667,0.01566,0.003116,0.042316,0.637363,0.010989,0.0,0.0,0.810345,0.551724,11,3,23,0.004612,0.000132,6e-06,0.002035,0.000181,0.17692,0.0019,-0.033876,-0.007457,-0.215507,GEN
ARM,binance,aster,8.0,8.0,89.708333,0.006963,0.005918,0.010583,0.472527,0.0,0.0,0.0,0.534884,0.465116,20,2,6,0.002762,-5.2e-05,-4.9e-05,0.00011,3.9e-05,0.065908,0.0018,-0.039966,-0.014937,-0.321537,E2
ARM,aster,bitget,8.0,8.0,89.708333,-0.002372,-0.006021,-0.007486,0.043956,0.0,0.0,0.0,0.0,0.0,4,1,1,0.0,-0.000103,-0.000107,0.000653,1.7e-05,0.0,0.002,-0.054515,-0.026706,,E2
ARM,bybit,aster,8.0,8.0,89.708333,0.00849,0.001358,0.003447,0.362637,0.065934,0.0,0.0,0.515152,0.454545,16,1,6,0.024777,-0.000233,-0.000111,0.001272,0.000163,0.318119,0.0019,-0.041046,-0.014627,,E2
ARM,binance,bitget,8.0,8.0,89.708333,0.004591,-0.000103,0.003098,0.395604,0.0,0.0,0.0,0.388889,0.444444,22,1,4,0.013821,-0.000154,-0.000155,0.000265,3.8e-05,0.065908,0.0022,-0.052767,-0.022176,,E2
ARM,bybit,binance,8.0,8.0,89.708333,0.001527,-0.004559,-0.007136,0.318681,0.054945,0.0,0.0,0.482759,0.448276,15,2,4,0.015056,-0.000182,-6.3e-05,0.001341,0.000163,0.252211,0.0021,-0.053223,-0.024023,-0.381723,E2
ARM,bybit,bitget,8.0,8.0,89.708333,0.006118,-0.004663,-0.004039,0.307692,0.065934,0.0,0.0,0.607143,0.392857,11,2,6,0.025127,-0.000336,-0.000218,0.001272,0.000164,0.318119,0.0023,-0.053847,-0.021866,-0.413632,E2
ASTER,binance,aster,4.0,4.0,89.875,-0.018858,-0.006239,0.003216,0.307692,0.0,0.0,0.0,0.5,0.25,14,1,8,-0.000941,0.000396,0.000432,0.004824,9.4e-05,0.1095,0.0018,-0.065786,-0.040758,,GEN
ASTER,bitget,aster,4.0,4.0,89.875,-0.023728,-0.006632,0.002096,0.274725,0.0,0.0,0.0,0.52,0.24,12,2,8,-0.0011,0.000545,0.000582,0.005986,9.5e-05,0.01752,0.002,-0.075871,-0.048062,-0.388728,GEN
ASTER,aster,bybit,4.0,4.0,89.875,0.028049,0.014081,0.004407,0.791209,0.032967,0.0,0.0,0.833333,0.722222,12,5,17,-0.001309,-0.000458,-0.000491,0.000286,9.6e-05,0.2137,0.0019,-0.021487,0.004933,-0.110651,GEN
ASTER,aster,dydx,4.0,1.0,41.583333,0.113804,0.077328,-0.032896,0.837209,0.302326,0.116279,0.0,0.861111,0.75,5,2,27,0.002964,-0.006219,-0.004081,0.00159,0.000595,0.0,0.0018,0.066876,0.091904,-0.214696,GEN
ASTER,hl,aster,1.0,4.0,89.875,0.082177,0.118293,0.196141,0.912088,0.098901,0.043956,0.0,0.927711,0.855422,6,13,34,0.00131,0.000931,0.001141,0.0005,0.000291,0.1095,0.0017,0.037856,0.061494,0.034446,GEN
ASTER,binance,bitget,4.0,4.0,89.875,0.004871,0.000393,0.001121,0.516484,0.0,0.0,0.0,0.723404,0.574468,13,2,13,-2.9e-05,-0.000149,-0.00015,6.2e-05,2.4e-05,0.09198,0.0022,-0.052486,-0.021896,-0.396629,GEN
ASTER,binance,bybit,4.0,4.0,89.875,0.009192,0.007843,0.007624,0.813187,0.0,0.0,0.0,0.824324,0.743243,13,4,27,-8.1e-05,-6.2e-05,-5.9e-05,3.8e-05,2.7e-05,0.3232,0.0021,-0.045558,-0.016358,-0.182433,GEN
ASTER,binance,dydx,4.0,1.0,41.583333,0.101886,0.071089,-0.02968,0.906977,0.255814,0.093023,0.0,0.897436,0.820513,4,3,32,-0.000981,-0.005663,-0.003612,0.001538,0.00055,0.1095,0.002,0.049743,0.077553,-0.141447,GEN
ASTER,binance,hl,4.0,1.0,89.875,-0.101035,-0.124532,-0.192924,0.021978,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,-0.000536,-0.000709,0.024878,0.000248,0.0,0.0019,-0.150571,-0.124151,,GEN
ASTER,bitget,bybit,4.0,4.0,89.875,0.004321,0.00745,0.006503,0.604396,0.0,0.0,0.0,0.6,0.527273,22,2,9,0.000495,8.7e-05,9.1e-05,0.000158,2.8e-05,0.23122,0.0023,-0.055643,-0.023662,-0.415429,GEN
ASTER,bitget,dydx,4.0,1.0,41.583333,0.100823,0.070696,-0.0308,0.883721,0.255814,0.093023,0.0,0.894737,0.815789,4,3,32,-0.000981,-0.005641,-0.003542,0.001532,0.000551,0.01752,0.0022,0.043466,0.074057,-0.166843,GEN
ASTER,hl,bitget,1.0,4.0,89.875,0.105905,0.124925,0.194045,0.978022,0.10989,0.043956,0.0,0.966292,0.898876,3,25,56,-0.000401,0.000386,0.000559,0.000208,0.00025,0.09198,0.0021,0.051155,0.080355,0.075245,GEN
ASTER,dydx,bybit,1.0,4.0,41.583333,-0.094194,-0.063246,0.037303,0.139535,0.069767,0.023256,0.0,0.166667,0.166667,5,1,2,0.0,0.005711,0.003686,0.012317,0.000549,0.2137,0.0021,-0.148944,-0.119744,,GEN
ASTER,hl,bybit,1.0,4.0,89.875,0.110226,0.132374,0.200548,0.989011,0.142857,0.043956,0.0,0.977778,0.911111,2,56,56,0.003647,0.000473,0.00065,0.000167,0.000247,0.3232,0.002,0.058084,0.085893,0.097191,GEN
ASTER,hl,dydx,1.0,1.0,41.666667,0.212002,0.195925,0.163897,0.953488,0.767442,0.162791,0.0,0.95122,0.829268,2,39,39,-0.000363,-0.002607,0.000368,0.001017,0.000529,0.1095,0.0019,0.162466,0.188885,0.19422,GEN
ATOM,aster,binance,8.0,8.0,89.708333,0.02183,0.011969,0.014241,0.989011,0.0,0.0,0.0,0.977778,0.911111,2,82,82,-0.000251,-0.000212,-0.000202,4.9e-05,3.4e-05,0.232501,0.0018,-0.025099,-7e-05,0.013817,GEN
ATOM,bitget,aster,8.0,8.0,89.708333,-0.015166,-0.009918,-0.006497,0.087912,0.0,0.0,0.0,0.375,0.25,5,1,4,0.000958,0.000171,0.000141,0.003763,4.6e-05,0.06305,0.002,-0.067309,-0.0395,,GEN
ATOM,aster,bybit,8.0,8.0,89.708333,0.018161,0.010628,0.008325,0.912088,0.0,0.0,0.0,0.915663,0.855422,7,4,52,0.00068,-0.00016,-0.000117,7.5e-05,3.6e-05,0.14558,0.0019,-0.031375,-0.004955,-0.155214,GEN
ATOM,aster,dydx,8.0,1.0,41.583333,0.009849,0.009022,0.005334,0.906977,0.0,0.0,0.0,0.897436,0.820513,4,6,26,-0.000301,-0.000212,-8.1e-05,8.1e-05,2.1e-05,0.04645,0.0018,-0.037079,-0.012051,-0.099651,GEN
ATOM,hl,aster,1.0,8.0,89.708333,-0.102057,-0.042093,-0.023325,0.296703,0.010989,0.0,0.0,0.481481,0.222222,14,1,7,0.008932,0.001127,0.000851,0.025452,0.000408,0.06305,0.0017,-0.146379,-0.122741,,GEN
ATOM,bitget,binance,8.0,8.0,89.708333,0.006663,0.002051,0.007744,0.736264,0.0,0.0,0.0,0.791045,0.701493,14,3,22,0.000704,-4.1e-05,-6.1e-05,0.000244,4.3e-05,0.295551,0.0022,-0.050694,-0.020103,-0.261003,GEN
ATOM,bybit,binance,8.0,8.0,89.708333,0.003668,0.001341,0.005916,0.637363,0.0,0.0,0.0,0.706897,0.568966,17,3,9,-0.000552,-5.2e-05,-8.5e-05,0.000169,2.8e-05,0.086921,0.0021,-0.051082,-0.021882,-0.251832,GEN
ATOM,dydx,binance,1.0,8.0,41.583333,0.004893,0.002947,0.008908,0.55814,0.0,0.0,0.0,0.75,0.375,6,4,9,-0.002016,8.9e-05,-7.8e-05,0.000172,2.8e-05,0.186051,0.002,-0.04725,-0.019441,-0.177607,GEN
ATOM,hl,binance,1.0,8.0,89.708333,-0.080228,-0.030124,-0.009084,0.32967,0.010989,0.0,0.0,0.533333,0.266667,14,1,7,0.008997,0.000915,0.000649,0.020733,0.000388,0.295551,0.0019,-0.129763,-0.103344,,GEN
ATOM,bitget,bybit,8.0,8.0,89.708333,0.002995,0.000711,0.001828,0.648352,0.0,0.0,0.0,0.728814,0.694915,16,2,15,-0.000468,1.1e-05,2.5e-05,0.000368,4.6e-05,0.20863,0.0023,-0.056969,-0.024988,-0.416755,GEN
ATOM,bitget,dydx,8.0,1.0,41.583333,-0.000147,-0.000896,-0.001163,0.627907,0.0,0.0,0.0,0.555556,0.555556,12,1,7,0.000137,-0.000142,-8.1e-05,0.000232,3.8e-05,0.1095,0.0022,-0.057504,-0.026914,,GEN
ATOM,bitget,hl,8.0,1.0,89.708333,0.086891,0.032175,0.016828,0.681319,0.395604,0.032967,0.0,0.758065,0.612903,15,3,19,-0.008824,-0.000956,-0.00071,0.001318,0.000399,0.0,0.0021,0.032141,0.061341,-0.168609,GEN
ATOM,dydx,bybit,1.0,8.0,41.583333,0.002585,0.001606,0.002991,0.488372,0.0,0.0,0.0,0.619048,0.333333,8,3,5,-0.002715,2.2e-05,-3e-05,0.000206,3.3e-05,0.09913,0.0021,-0.052165,-0.022965,-0.252915,GEN
ATOM,hl,bybit,1.0,8.0,89.708333,-0.083896,-0.031464,-0.015,0.307692,0.010989,0.0,0.0,0.5,0.214286,14,1,7,0.009829,0.000968,0.000734,0.021285,0.00039,0.20863,0.002,-0.136039,-0.108229,,GEN
ATOM,hl,dydx,1.0,1.0,41.666667,-0.040119,-0.032767,-0.01734,0.418605,0.093023,0.0,0.0,0.611111,0.333333,7,1,8,0.017568,0.000916,0.00145,0.005016,0.000318,0.1095,0.0019,-0.089655,-0.063236,,GEN
AVAX,aster,binance,8.0,8.0,89.708333,0.005903,0.001401,0.004237,0.692308,0.0,0.0,0.0,0.825397,0.634921,11,2,26,-0.000461,-0.000189,-0.000204,6.6e-05,2.3e-05,0.048925,0.0018,-0.041025,-0.015997,-0.322597,GEN
AVAX,aster,bitget,8.0,8.0,89.708333,0.002285,-0.00199,0.001869,0.538462,0.0,0.0,0.0,0.755102,0.55102,12,2,24,1.6e-05,-0.000205,-0.000223,0.000517,2.6e-05,0.150015,0.002,-0.049858,-0.022048,-0.362715,GEN
AVAX,aster,bybit,8.0,8.0,89.708333,0.005045,0.001859,0.003217,0.703297,0.0,0.0,0.0,0.75,0.671875,16,2,31,0.001375,-0.000152,-0.000162,6.9e-05,2e-05,0.16978,0.0019,-0.044491,-0.018072,-0.341705,GEN
AVAX,aster,dydx,8.0,1.0,41.583333,0.006507,0.007702,0.012591,0.767442,0.0,0.0,0.0,0.818182,0.575758,6,4,14,0.000178,0.000275,0.000253,5.6e-05,2.2e-05,0.1095,0.0018,-0.040422,-0.015393,-0.157743,GEN
AVAX,aster,hl,8.0,1.0,89.708333,-0.013478,-0.051914,-0.086221,0.362637,0.131868,0.0,0.0,0.666667,0.606061,11,1,21,-0.004199,-0.001777,-0.001732,0.009516,0.000259,0.069865,0.0017,-0.057799,-0.034161,,GEN
AVAX,binance,bitget,8.0,8.0,89.708333,-0.003618,-0.003391,-0.002368,0.186813,0.0,0.0,0.0,0.294118,0.117647,12,1,3,0.000348,-1.6e-05,-1.9e-05,0.000896,1.4e-05,0.10109,0.0022,-0.060975,-0.030385,,GEN
AVAX,binance,bybit,8.0,8.0,89.708333,-0.000858,0.000459,-0.00102,0.340659,0.0,0.0,0.0,0.290323,0.354839,22,1,3,0.001405,3.7e-05,4.2e-05,0.000255,1.5e-05,0.120855,0.0021,-0.055608,-0.026408,,GEN
AVAX,binance,dydx,8.0,1.0,41.583333,0.004663,0.006302,0.008354,0.697674,0.0,0.0,0.0,0.733333,0.566667,8,3,12,4.5e-05,0.000198,0.000269,9.3e-05,2.1e-05,0.060575,0.002,-0.04748,-0.01967,-0.23867,GEN
AVAX,binance,hl,8.0,1.0,89.708333,-0.019381,-0.053315,-0.090458,0.340659,0.087912,0.0,0.0,0.612903,0.516129,12,1,14,0.004551,-0.001588,-0.001528,0.009848,0.000246,0.020941,0.0019,-0.068916,-0.042497,,GEN
AVAX,bitget,bybit,8.0,8.0,89.708333,0.00276,0.003849,0.001348,0.637363,0.0,0.0,0.0,0.741379,0.551724,15,3,12,0.000246,5.3e-05,6.1e-05,0.000137,1.6e-05,0.019765,0.0023,-0.057204,-0.025223,-0.277073,GEN
AVAX,dydx,bitget,1.0,8.0,41.583333,-0.008938,-0.009692,-0.010722,0.046512,0.0,0.0,0.0,0.0,0.0,2,1,1,0.0,-0.000119,-0.000206,0.001018,1.3e-05,0.040515,0.0022,-0.066295,-0.035704,,GEN
AVAX,hl,bitget,1.0,8.0,89.708333,0.015762,0.049924,0.08809,0.637363,0.021978,0.010989,0.0,0.775862,0.689655,13,3,14,0.000225,0.001572,0.001509,0.005771,0.000248,0.08015,0.0021,-0.038988,-0.009788,-0.239738,GEN
AVAX,dydx,bybit,1.0,8.0,41.583333,-0.005287,-0.005843,-0.009374,0.209302,0.0,0.0,0.0,0.444444,0.222222,5,2,3,-0.002726,-0.000146,-0.000174,0.000602,1.7e-05,0.06028,0.0021,-0.060037,-0.030837,-0.388537,GEN
AVAX,hl,bybit,1.0,8.0,89.708333,0.018523,0.053773,0.089438,0.648352,0.043956,0.010989,0.0,0.79661,0.694915,12,3,14,-0.002098,0.001625,0.00157,0.00581,0.000249,0.099914,0.002,-0.03362,-0.005811,-0.224811,GEN
AVAX,hl,dydx,1.0,1.0,41.666667,0.047717,0.059794,0.099193,0.744186,0.139535,0.023256,0.0,0.71875,0.59375,9,2,14,0.000749,0.002105,0.002545,0.000311,0.000221,0.039635,0.0019,-0.001819,0.0246,-0.299033,GEN
AVGO,binance,aster,8.0,8.0,89.708333,0.004714,0.008317,0.015016,0.450549,0.0,0.0,0.0,0.585366,0.439024,17,2,6,-0.00248,6e-05,1.2e-05,0.000254,4e-05,0.236651,0.0018,-0.042215,-0.017186,-0.323786,E2
AVGO,aster,bitget,8.0,8.0,89.708333,-0.002156,-0.00777,-0.013032,0.087912,0.0,0.0,0.0,0.25,0.25,6,1,2,0.0,-0.000151,-0.000178,0.000654,2.7e-05,0.0,0.002,-0.054299,-0.026489,,E2
AVGO,aster,bybit,8.0,8.0,89.708333,-0.003019,-0.008816,-0.006518,0.065934,0.0,0.0,0.0,0.333333,0.0,4,2,2,0.0,-2.3e-05,4.8e-05,0.000742,4.8e-05,0.0,0.0019,-0.052555,-0.026136,-0.349769,E2
AVGO,binance,bitget,8.0,8.0,89.708333,0.002558,0.000547,0.001983,0.384615,0.0,0.0,0.0,0.457143,0.371429,19,1,5,-0.004375,-9.1e-05,-0.000166,0.000289,4.1e-05,0.236651,0.0022,-0.054799,-0.024209,,E2
AVGO,binance,bybit,8.0,8.0,89.708333,0.001695,-0.000499,0.008498,0.406593,0.0,0.0,0.0,0.486486,0.405405,19,1,5,0.000645,3.7e-05,6e-05,0.000387,4.9e-05,0.236651,0.0021,-0.053055,-0.023855,,E2
AVGO,bitget,bybit,8.0,8.0,89.708333,-0.000863,-0.001046,0.006515,0.153846,0.0,0.0,0.0,0.428571,0.214286,8,1,4,0.013894,0.000129,0.000226,0.000554,5.3e-05,0.0,0.0023,-0.060828,-0.028847,,E2
AXTI,aster,binance,8.0,8.0,82.708333,-0.008278,-0.011467,-0.010657,0.119048,0.0,0.0,0.0,0.1,0.1,9,1,2,0.0,2.7e-05,0.000123,0.001934,5.8e-05,0.0,0.0018,-0.055206,-0.030178,,E2
AXTI,aster,bitget,8.0,8.0,82.708333,0.00256,-0.005475,-0.012003,0.178571,0.0,0.0,0.0,0.466667,0.333333,8,2,4,0.003626,-0.000309,-0.000323,0.000539,5.7e-05,0.0,0.002,-0.049583,-0.021774,-0.36244,E2
AXTI,aster,bybit,8.0,8.0,77.041667,9.7e-05,-0.007473,-0.006213,0.153846,0.012821,0.0,0.0,0.333333,0.166667,8,2,2,0.0,-0.000174,-0.000209,0.000751,6.7e-05,0.0,0.0019,-0.049438,-0.023019,-0.346653,E2
AXTI,binance,bitget,8.0,8.0,85.041667,0.017143,0.005991,-0.001346,0.44186,0.034884,0.0,0.0,0.5,0.368421,19,1,8,-5e-05,-0.000735,-0.001025,0.000235,0.000133,0.0,0.0022,-0.040215,-0.009624,,E2
AXTI,binance,bybit,8.0,8.0,77.041667,0.005637,0.003993,0.004444,0.397436,0.012821,0.0,0.0,0.322581,0.290323,21,1,4,0.014348,1.8e-05,1.3e-05,0.000235,6.5e-05,0.0,0.0021,-0.049113,-0.019913,,E2
AXTI,bitget,bybit,8.0,8.0,77.041667,-0.000885,-0.001998,0.00579,0.153846,0.012821,0.0,0.0,0.25,0.166667,9,1,2,0.0,8.3e-05,4.3e-05,0.000462,5.5e-05,0.0,0.0023,-0.06085,-0.028869,,E2
BE,aster,binance,8.0,8.0,89.708333,-0.001958,-0.00448,-0.002251,0.098901,0.0,0.0,0.0,0.222222,0.0,7,1,2,0.0,-2.7e-05,-4.1e-05,0.000569,2.8e-05,0.0,0.0018,-0.048886,-0.023858,,E2
BE,aster,bitget,8.0,8.0,89.708333,0.001678,0.002061,0.0,0.131868,0.0,0.0,0.0,0.333333,0.0,8,1,4,-0.006568,4e-06,2.1e-05,0.000125,2.6e-05,0.0,0.002,-0.050465,-0.022655,,E2
BE,aster,bybit,8.0,8.0,89.708333,-0.001234,-0.001296,-0.0012,0.153846,0.0,0.0,0.0,0.142857,0.0,12,1,2,0.0,-1e-06,-5e-06,0.000386,3.8e-05,0.0,0.0019,-0.05077,-0.024351,,E2
BE,binance,bitget,8.0,8.0,89.708333,0.003636,0.006542,0.002251,0.285714,0.0,0.0,0.0,0.346154,0.153846,17,1,4,-0.001099,3e-05,6.2e-05,0.000193,4.1e-05,0.0,0.0022,-0.053721,-0.023131,,E2
BE,binance,bybit,8.0,8.0,89.708333,0.000724,0.003185,0.001051,0.296703,0.0,0.0,0.0,0.37037,0.111111,17,1,4,0.001722,2.6e-05,3.6e-05,0.00044,4.3e-05,0.0,0.0021,-0.054026,-0.024826,,E2
BE,bitget,bybit,8.0,8.0,89.708333,-0.002912,-0.003357,-0.0012,0.076923,0.0,0.0,0.0,0.142857,0.0,6,1,2,0.0,-4e-06,-2.6e-05,0.000856,4e-05,0.0,0.0023,-0.062877,-0.030896,,E2
BEAT,aster,binance,1.0,4.0,89.875,0.267902,0.254519,0.194691,0.879121,0.714286,0.252747,0.054945,0.8875,0.825,9,5,42,-0.003788,-0.002977,-0.003098,0.003509,0.000943,0.0,0.0018,0.220973,0.246002,0.136502,E1
BEAT,aster,bitget,1.0,4.0,89.875,0.25952,0.241974,0.18326,0.89011,0.648352,0.241758,0.065934,0.888889,0.839506,9,4,33,-0.011485,-0.003304,-0.003269,0.003509,0.000975,0.0,0.002,0.207377,0.235186,0.07702,E1
BEAT,aster,bybit,1.0,4.0,89.875,0.281525,0.257759,0.190967,0.912088,0.725275,0.285714,0.076923,0.915663,0.855422,7,6,51,-0.00861,-0.003328,-0.003543,0.003509,0.000968,0.0,0.0019,0.231989,0.258408,0.165941,E1
